timestamp,open,high,low,close,volume
2024-06-24,63216.36,63367.35,58888.0,60374.12,56.60208
2024-06-25,60451.79,62412.57,60304.74,61814.43,25.63569
2024-06-26,61824.25,62466.34,60743.33,60870.07,18.09068
2024-06-27,60877.93,62409.2,60639.65,61665.0,21.21367
2024-06-28,61686.71,62173.95,59972.2,60455.65,27.87772
2024-06-29,60455.65,61217.95,60405.17,60947.08,10.04502
2024-06-30,61013.63,63026.49,60705.86,62840.74,12.78231
2024-07-01,62801.81,63834.03,62565.55,62919.99,18.39645
2024-07-02,62918.83,63295.53,61842.24,62129.19,14.82248
2024-07-03,62129.2,62290.71,59436.56,60250.0,26.65425
2024-07-04,60193.75,60459.21,56822.23,56926.92,55.19832
2024-07-05,57087.12,57518.68,53917.17,56721.54,53.02205
2024-07-06,56685.06,58448.26,56052.4,58309.13,20.21332
2024-07-07,58309.13,58400.45,55723.17,55855.27,22.8782
2024-07-08,55905.14,58177.64,54300.0,56682.21,46.44439
2024-07-09,56668.01,58251.51,56315.84,57969.12,24.24379
2024-07-10,58009.17,59408.63,57158.9,57741.79,19.75977
2024-07-11,57703.97,59528.48,57088.66,57396.65,20.98434
2024-07-12,57342.63,58500.0,56564.44,57844.34,18.43678
2024-07-13,57842.81,59686.95,57736.05,59238.96,28.84589
2024-07-14,59163.51,61401.55,59152.0,60815.46,31.85256
2024-07-15,60827.48,64709.17,60670.87,64588.45,52.84988
2024-07-16,64682.7,65200.0,62415.87,65029.3,51.57905
2024-07-17,65029.3,66068.12,63858.89,64130.63,36.60072
2024-07-18,64129.49,65090.74,63263.5,63997.25,27.67695
2024-07-19,63997.25,67351.47,63328.54,66659.4,45.16358
2024-07-20,66667.7,67569.0,66200.0,67144.31,26.17116
2024-07-21,67160.61,68203.04,65853.47,68011.05,24.18536
2024-07-22,68011.06,68323.68,66604.33,67570.8,33.71691
2024-07-23,67535.69,67716.39,65483.4,65910.29,23.64398
2024-07-24,65911.04,67060.19,65172.05,65394.89,25.14517
2024-07-25,65350.03,66000.0,63500.0,65716.16,33.26966
2024-07-26,65782.98,68071.47,65723.84,67849.25,32.19296
2024-07-27,67849.72,69357.98,66438.0,67869.19,48.26847
2024-07-28,67831.5,68308.05,67279.97,68260.41,11.83829
2024-07-29,68261.03,69900.0,66806.98,66822.0,47.63319
2024-07-30,66808.93,66985.55,65529.57,66290.09,24.36048
2024-07-31,66272.6,66827.02,64556.6,64623.68,25.56616
2024-08-01,64622.54,65618.51,62500.0,65392.96,42.20251
2024-08-02,65382.27,65556.01,61368.89,61536.09,58.77316
2024-08-03,61536.03,62173.95,60000.0,60690.47,47.23268
2024-08-04,60679.95,61110.2,57597.96,58156.48,44.2601
2024-08-05,58156.48,58273.41,49633.02,53944.07,188.96567
2024-08-06,54128.74,57023.03,53928.19,56025.43,54.9445
2024-08-07,56035.48,57683.48,54556.39,55043.02,56.76048
2024-08-08,55116.89,62710.86,54720.21,61678.13,81.60039
2024-08-09,61767.21,61767.21,59646.19,60790.09,51.19567
2024-08-10,60849.25,61394.58,60265.61,60933.58,11.38469
2024-08-11,60948.43,61782.35,58390.37,58765.99,34.37578
2024-08-12,58775.69,60500.0,57695.54,59305.49,31.83581
2024-08-13,59405.26,61450.0,58447.75,60580.19,40.52611
2024-08-14,60587.77,61736.77,58467.73,58652.81,47.40005
2024-08-15,58719.09,59815.56,56125.52,57631.87,36.764
2024-08-16,57646.33,59788.86,57209.13,58915.04,38.69012
2024-08-17,58915.96,59628.81,58799.53,59480.58,23.30964
2024-08-18,59492.08,60209.18,58603.3,58720.08,29.15937
2024-08-19,58698.78,59579.18,58000.0,59479.09,25.5888
2024-08-20,59500.89,61333.18,58600.0,59170.25,53.40748
2024-08-21,59169.84,61788.34,58863.68,61191.09,30.03006
2024-08-22,61190.98,61363.38,59689.26,60421.65,15.81746
2024-08-23,60421.06,64900.0,60392.57,64020.9,45.76743
2024-08-24,64012.9,64453.27,63577.35,64114.27,19.7742
2024-08-25,64117.6,64995.32,63757.54,64250.24,9.2808
2024-08-26,64264.6,64400.0,62836.95,62840.29,18.22041
2024-08-27,62840.29,63216.0,58300.0,59558.1,40.6765
2024-08-28,59527.27,60229.52,57974.92,59083.32,28.54832
2024-08-29,59082.82,61141.79,58748.88,59365.65,22.52311
2024-08-30,59365.62,59894.76,57700.01,59093.75,27.28534
2024-08-31,59138.38,59455.2,58761.61,58975.29,7.78041
2024-09-01,58975.27,59032.07,57250.0,57362.31,17.64663
2024-09-02,57410.3,59362.82,57300.0,59137.23,19.57341
2024-09-03,59137.23,59767.94,57500.0,57500.0,20.78069
2024-09-04,57540.0,58521.24,55900.1,57949.95,34.03367
2024-09-05,57950.0,58251.17,55800.0,56144.58,18.05303
2024-09-06,56205.32,56956.38,52635.18,53944.13,62.77745
2024-09-07,53985.43,54848.89,53791.6,54137.87,25.9983
2024-09-08,54171.5,55250.0,53648.37,54810.82,19.8121
2024-09-09,54877.2,58000.0,54601.32,57036.68,33.65932
2024-09-10,57007.79,57881.16,56425.6,57668.97,13.46267
2024-09-11,57596.22,57949.44,55661.03,57497.95,30.64867
2024-09-12,57497.88,58445.58,57400.57,58067.31,33.72888
2024-09-13,58067.31,60500.01,57636.86,60433.9,23.79421
2024-09-14,60442.97,60489.0,59412.0,59999.97,13.87173
2024-09-15,59951.11,60229.47,58690.41,59114.86,25.59568
2024-09-16,59082.3,59157.89,57504.72,58274.77,23.78607
2024-09-17,58260.63,61235.36,57700.0,60223.65,42.68394
2024-09-18,60230.18,61600.0,59346.61,61480.81,39.53921
2024-09-19,61480.86,63828.39,61480.83,62852.8,53.11906
2024-09-20,62855.79,64077.58,62371.32,63163.2,31.95767
2024-09-21,63163.2,63500.0,62744.21,63410.39,9.73374
2024-09-22,63355.57,63864.64,62397.92,63599.71,18.77422
2024-09-23,63600.0,64691.96,62617.72,63300.53,26.74522
2024-09-24,63311.77,64631.67,62630.6,64257.06,27.57111
2024-09-25,64287.82,64759.28,62950.77,63154.6,15.07354
2024-09-26,63154.54,65731.19,62665.45,65051.65,33.80947
2024-09-27,65122.4,66398.77,64848.0,65785.7,18.55198
2024-09-28,65785.53,66229.72,65406.86,65908.11,8.96875
2024-09-29,65906.83,66026.04,65419.19,65670.63,5.99992
2024-09-30,65571.02,65645.89,62904.0,63291.96,28.97339
2024-10-01,63292.04,64077.58,60515.92,60999.49,48.54306
2024-10-02,60974.39,62318.65,60000.0,60630.7,25.06264
2024-10-03,60731.27,61463.8,59901.67,60742.89,13.86032
2024-10-04,60797.01,62379.71,60492.87,62042.3,19.36932
2024-10-05,62042.3,62196.37,61655.7,61983.49,5.92717
2024-10-06,61983.49,62825.4,61631.9,62807.02,11.08624
2024-10-07,62757.67,64329.1,62159.31,62209.41,28.75472
2024-10-08,62209.48,63171.42,61897.0,62195.18,22.16203
2024-10-09,62194.21,62538.8,60350.0,60601.4,18.01261
2024-10-10,60681.93,61292.4,58947.8,60240.36,17.44876
2024-10-11,60241.25,63167.59,60097.95,62335.85,32.24241
2024-10-12,62335.85,63437.6,62331.34,63138.19,12.2011
2024-10-13,63170.0,63183.8,62072.94,62857.8,7.34499
2024-10-14,62797.43,66289.4,62459.21,66022.65,41.97345
2024-10-15,66111.08,67754.48,64851.43,67050.8,38.56613
2024-10-16,67073.42,68252.0,66734.78,67602.34,23.27619
2024-10-17,67602.34,67900.0,66662.69,67438.97,19.75877
2024-10-18,67438.44,68970.06,67168.89,68367.24,24.48331
2024-10-19,68367.37,68638.91,68045.52,68325.14,4.71292
2024-10-20,68313.8,69100.0,68100.01,69029.51,11.78219
2024-10-21,68929.97,69332.17,66850.0,67157.89,33.20545
2024-10-22,67067.1,67801.05,66591.64,67317.44,25.76973
2024-10-23,67443.85,67461.49,65295.86,66669.22,23.35138
2024-10-24,66741.21,68798.03,66519.63,68214.69,39.35292
2024-10-25,68123.67,68500.0,65800.0,66575.14,36.16697
2024-10-26,66575.5,67414.82,66505.42,67148.24,5.82602
2024-10-27,67085.03,68193.22,66923.38,67900.0,12.82663
2024-10-28,67900.0,70000.0,67602.81,69903.53,48.18969
2024-10-29,69721.94,73272.49,69641.89,72671.11,92.31967
2024-10-30,72645.72,72910.61,71440.71,72475.12,32.53486
2024-10-31,72472.22,72643.28,69800.0,70395.71,28.09572
2024-11-01,70395.53,71576.76,68860.46,69489.17,34.26992
2024-11-02,69564.42,69892.13,69068.71,69330.2,11.17855
2024-11-03,69330.2,69330.2,67516.94,68724.23,36.05631
2024-11-04,68638.78,69384.04,67000.0,67869.17,21.58528
2024-11-05,67770.24,70500.0,67462.82,69303.4,26.58245
2024-11-06,69449.54,76302.6,69449.46,75656.18,139.74061
2024-11-07,75654.5,76844.8,74405.07,75920.18,44.33173
2024-11-08,75918.16,77151.99,75600.0,76498.17,21.9
2024-11-09,76498.15,76921.88,75700.0,76640.71,19.4063
2024-11-10,76760.53,81497.77,76508.4,80452.94,88.327566
2024-11-11,80429.87,89481.98,80210.58,88577.48,152.60364
2024-11-12,88650.17,89884.92,83762.24,88105.48,146.8935
2024-11-13,88074.77,93225.58,86200.0,90460.0,99.57222
2024-11-14,90466.06,91708.3,86735.79,87313.65,65.64509
2024-11-15,87318.83,91767.69,87067.4,91038.84,56.9823
2024-11-16,90943.75,91779.81,90100.0,90592.63,28.74992
2024-11-17,90407.34,91410.39,88750.0,89792.0,20.03041
2024-11-18,89800.0,92520.46,89457.25,90385.23,50.57061
2024-11-19,90596.96,93797.13,90385.07,92200.0,53.75206
2024-11-20,92300.0,92649.99,91500.0,92513.36,10.64838
